link;sequence;link_id;article_title;article_author;article_excerpt;categories_orig;categories;site_manual;link_type;img_file;post_date_manual;media_type;img_type;img_url;profile_image_url;author_url;post_date;processed_date;date_validation;year_valid;;;;;;
https://chartio.com/blog/the-best-charts-for-our-customers-why-chartio-chose-vega/;1882;L01882;The Best Charts for Our Customers – Why Chartio Chose Vega;Brian Hartsock;Visualizations have taken many twists and turns since Chartio began 10 years ago. Our first library was built using protovis, the precursor to D3. As soon as D3 was launched, we moved to it and built a few different libraries (iterations on top of that). Eventually, we found that the harder parts of making the visualizations was using smart defaults and having them aware of what (and how much) data was going to be shown.;"dataviz;tool;post";"dataviz;tool;news";https://chartio.com;website;img/article_images/img-L01882.non;Nov 24 2020;NA;rep;/img/images/geometric-pattern-06.jpg;NA;NA;2020-11-24;2022-07-28;11;2020-11-24;;Nov;24;2020;;2020-11-24
https://cedricscherer.netlify.app/2019/08/05/a-ggplot2-tutorial-for-beautiful-plotting-in-r/;1879;L01879;A ggplot2 Tutorial for Beautiful Plotting in R;Cédric Scherer;Since the blog entry by Zev Ross was not updated for some years and step by step this became a unique version of a tutorial, I decided to host the updated version on my GitHub. Now it finds its proper place on this homepage.;"dataviz;ggplot;tutorial";"dataviz;ggplot;tutorial";https://cedricscherer.netlify.app;website;img/article_images/img-L01879.non;2023-04-04;NA;png;https://d33wubrfki0l68.cloudfront.net/8c4f8d80813b30c55d7220734f1fe1e4d82aaeb4/50127/img/ggplot-tutorial/overview.png;NA;NA;2023-04-04;2022-07-28;2023-04-04;2023-04-04;;2023-04-04;;;;-45020-0
https://twitter.com/rawgraphs/status/1334523573906665474/video/1;1878;L01878;🍾 Brand new on RAWGraphs 2.0 (beta)🍾 ;Rawgraphs;"Save and open PROJECTS! Never start from scratch again and share your work with other people. Data, mapping and chart options are stored in a single .rawgraphs file. 😯😯😯
https://t.co/iseerK8DdX";"dataviz;opensource;tool";"dataviz;opensource;tool";https://twitter.com;twitter;NA;2020-12-03;photo;rep;/img/images/geometric-pattern-06.jpg;NA;https://rawgraphs.io/;2020-12-03;2022-07-23;2020-12-03;2020-12-03;;2020-12-03;;;;-44168-0
https://www.poetryfoundation.org/poems/43650/auguries-of-innocence;1875;L01875;Auguries of Innocence;William Blake;Poet, painter, engraver, and visionary William Blake worked to bring about a change both in the social order and in the minds of men. Though in his lifetime his work was largely neglected or dismissed, he is now considered one of the leading lights of English poetry, and his work has only grown in popularity.;"poetry;art;inspiration";"art;inspiration";https://www.poetryfoundation.org;website;img/article_images/img-L01875.non;1950;NA;png;/img/article_images/william_blake_portrait.jpg;NA;NA;1950;2022-07-28;1950;1950;;1950;;;;-1950-0
https://www.reflectionsindesign.com/2020/12/viz-for-social-good-part-1-why.html?m=1;1872;L01872;Blog post | Viz for social good;Sam Parsons;Creating an award winning radial chart for social good.;"dataviz;art;inspiration;radialchart";"dataviz;art;inspiration;chart";https://www.reflectionsindesign.com;website;/img/article_images/img-L01872.png;December 28, 2020;photo;png;/img/article_images/img-L01872.png;NA;http://www.reflectionsindesign.com;2020-11-23;2022-07-23;12;2020-12-28;;December;28,;2020;;2020-12-28
https://datacrayon.com/posts/visualisation/visualisation-with-d3/looping-animated-transitions/;1870;L01870;Looping Animated Transitions;Dr. Shahin Rostami;A practical book on visualisation with D3.js version 7 that shows you how to create visualisations from the ground up. Dr. Shahin Rostami 2020-11-05 4 min read Source Contents Chat Share Follow Download Source Highlight We've introduced thi...;"d3js;tutorial;methodology;animation;book";"d3js;tutorial;methodology;animation;book";https://datacrayon.com;website;img/article_images/img-L01870.jpg;Nov 05 2020;NA;rep;https://datacrayon.com/posts/visualisation/visualisation-with-d3/looping-animated-transitions/../../../../images/datacrayon/shop/covershort_visd3.jpg;NA;NA;2020-11-05;2022-07-28;11;2020-11-05;;Nov;05;2020;;2020-11-05
https://a16z.com/2020/11/12/a16z-podcast-the-great-data-debate/;1868;L01868;The Great Data Debate;Bob Muglia, Michell Ufford et al.;Lakes v. warehouses, analytics v. AI/ML, SQL v. everything else… As the technical capabilities of data lakes and data warehouses converge, are the separate tools and teams that run AI/ML and analytics converging as well?;"advice;datawarehouse;organization;methodology";"advice;technology;organization;methodology";https://a16z.com;website;img/article_images/img-L01868.jpg;Nov 12 2020;NA;jpg;https://future.com/wp-content/uploads/2022/04/M100-Social-Share-Facebook.jpg;NA;NA;2020-11-12;2022-07-28;11;2020-11-12;;Nov;12;2020;;2020-11-12
https://www.scientificamerican.com/article/a-cosmic-video-mini-series-to-ponder-gravity-the-universe-and-everything/;1867;L01867;A Cosmic Video Miniseries to Ponder Gravity, the Universe and Everything;Emily V. Driscoll, Jared Kaplan; Earthly matters got you stressed? Here is an opportunity to elevate your mind above the terrestrial din with three cosmic questions.;"science;video;gravity;universe";"science;video";https://www.scientificamerican.com;website;img/article_images/img-L01867.jpg;Nov 12 2020;NA;png;https://static.scientificamerican.com/sciam/cache/file/4E4C77B4-1AFB-4498-B7A7B1C46EE59CC2_small.jpg?h=60&w=60;NA;NA;2020-11-12;2022-07-28;11;2020-11-12;;Nov;12;2020;;2020-11-12
https://www.amazon.science/latest-news/machine-learning-course-free-online-from-amazon-machine-learning-university;1865;L01865;Amazon's Machine Learning University is making its online courses available to the public;Douglas Gantenbein;Machine learning is a field in computational science that analyzes patterns and structures in data to help with learning, reasoning, and decision-making—all without human interaction. Data is the lifeblood of business, and machine learning helps i...;"machinelearning;course";"ml;course";https://www.amazon.science;website;img/article_images/img-L01865.jpg;Aug 12 2020;NA;jpg;https://assets.amazon.science/dims4/default/29c19bf/2147483647/strip/true/crop/1014x877+4+346/resize/326x282!/quality/90/?url=http%3A%2F%2Famazon-topics-brightspot.s3.amazonaws.com%2Fscience%2F20%2Fc4%2Fc36de9f643dab18e2f27ea071590%2Famazon-science-newsletter-project-kuiper.jpg;NA;NA;2020-08-12;2022-07-28;8;2020-08-12;;Aug;12;2020;;2020-08-12
https://www.adweek.com/performance-marketing/an-election-lesson-how-to-eliminate-emotional-factors-from-predictive-analytics/;1864;L01864;An Election Lesson: How to Eliminate Emotional Factors From Predictive Analytics;Stephen H. Yu;Polling errors show why data models need to reach beyond human surveys, In a tight race, it is very difficult to predict a winner with confidence. The trouble in this election cycle is that most pollsters didn’t even predict that the race would be this tight. Regardless of the actual outcome of the election, one might say that the biggest losers in the 2016 and 2020 election cycles are the pollsters and pundits;"stats;cautionarytale;forecasting";"forecasting;stats;cautionarytale";https://www.adweek.com;website;img/article_images/img-L01864.jpg;Nov 9 2020;NA;jpg;https://static-prod.adweek.com/wp-content/uploads/2020/11/emotional-factors-predictive-analytics-PAGE-2020-652x367.jpg;NA;NA;2020-11-09;2022-07-28;11;2020-11-09;;Nov;9;2020;;2020-11-09
https://www.r-bloggers.com/2020/10/nucleci-segmentation-in-r-with-platypus-2/;1863;L01863;Nucleci segmentation in R with Platypus.;Data Science Guts;In my previous post I’ve introduced you to my latest project platypus – R package for object detection and image segmentation. This time I will go into more details and show you how to use it on biomedical data.;"rstats;tool;imageanalysis;objectdetection";"rstats;tool;ml;technique";https://www.r-bloggers.com;website;img/article_images/img-L01863.non;Oct 15 2020;NA;rep;/img/images/geometric-pattern-06.jpg;NA;NA;2020-10-15;2022-07-28;10;2020-10-15;;Oct;15;2020;;2020-10-15
https://home.cern/news/announcement/computing/online-introductory-lectures-quantum-computing-6-november;1862;L01862;Online introductory lectures on quantum computing from 6 November;CERN;Quantum computing is one the most promising new trends in information processing. This course introduces basic concepts of the quantum circuit model (qubits, gates and measures) and important quantum algorithms and protocols, including those that can be implemented with a few qubits (BB84, quantum teleportation, superdense coding, etc.), as well as those that require multi-qubit systems (Deutsch-Jozsa, Grover, Shor, etc.).;"lecture;quantumcomputing;concept";"lecture;concept";https://home.cern;website;img/article_images/img-L01862.non;2020-11-02;NA;png;img/article_images/img-L01862.jpg;NA;NA;2020-11-02;2022-07-28;2020-11-02;2020-11-02;;2020-11-02;;;;-44137-0
https://www.routledge.com/blog/article/overcoming-adversity-and-practical-steps-to-create-a-powerful-textbook%3Futm_source%3Dindividuals%26utm_medium%3Dshared_link%26utm_campaign%3DB009303_dm1_1au_4cm_d282_9780367898755;1861;L01861;Overcoming adversity with practical steps to create a powerful textbook;Christian Tominski;The idea for the book was born in a discussion between Heidrun and Tamara Munzner (Series Editor of the AK Peters Visualization Series) at the IEEE Visualization Conference in Paris in 2014. In June 2015 we signed the contract with CRC Press.;"dataviz;book;learning";"dataviz;book";https://www.routledge.com;website;img/article_images/img-L01861.jpg;Oct 27 2020;NA;jpg;https://tandfbis.s3-us-west-2.amazonaws.com/rt-files/Images/Christian+Tominski.jpg;NA;NA;2020-10-27;2022-07-28;10;2020-10-27;;Oct;27;2020;;2020-10-27
https://sloanreview.mit.edu/article/to-succeed-with-data-science-first-build-the-bridge/;1859;L01859;To Succeed With Data Science, First Build the ‘Bridge’;Roger W. Hoerl, Diego Kuonen, and Thomas C. Redman;Much has been written about the high failure rate of data science projects. Data science teams often have difficulty moving their insights and algorithms into business processes. At the same time, business teams often can’t articulate the problems they need solved. And they ignore their cultural resistance to data science.;"datascience;execution;advice";"datascience;advice";https://sloanreview.mit.edu;website;img/article_images/img-L01859.jpg;Oct 22 2020;NA;jpg;img/article_images/img-L01859.jpg;NA;NA;2020-10-22;2022-07-28;10;2020-10-22;;Oct;22;2020;;2020-10-22
https://sloanreview.mit.edu/article/make-your-data-insights-visually-consumable/;1858;L01858;Make Your Data Insights Visually Consumable;Nancy Duarte;When faced with a slide that presents a lot of new information, our brains instantaneously assess how much effort we’ll have to exert to make sense of it. Does the slide have too much information or look difficult to process? If it does, we disengage. This is because of perceived cognitive load, or the amount of mental effort we believe is required for us to learn new information.;"dataviz;design;advice";"dataviz;design;advice";https://sloanreview.mit.edu;website;img/article_images/img-L01858.jpg;Oct 05 2020;NA;jpg;img/article_images/img-L01858.jpg;NA;NA;2020-10-05;2022-07-28;10;2020-10-05;;Oct;05;2020;;2020-10-05
https://twitter.com/3XS0/status/1321897126369075200/photo/1;1857;L01857;A Cheat Sheet for all the data structures in Python. https://t.co/OdhIAtlBb7;@3XS0;A Cheat Sheet for all the data structures in Python. https://t.co/OdhIAtlBb7;"python;cheatsheet";"python;cheatsheet";https://twitter.com;twitter;img/article_images/img-L01857.jpg;Oct 29, 2020;photo;png;img/article_images/img-L01857.jpg;http://pbs.twimg.com/profile_images/1232543850461368320/0HD_1RjH_normal.jpg;https://www.Hacker.com.se;2020-10-29;2022-07-23;10;2020-10-29;;Oct;29,;2020;;2020-10-29
https://www.nature.com/articles/s41467-020-19160-7;1856;L01856;The misuse of colour in science communication;Fabio Crameri, Grace E. Shephard & Philip J. Heron;We present a simple guide for the scientific use of colour. We show how scientifically derived colour maps report true data variations, reduce complexity, and are accessible for people with colour-vision deficiencies. We highlight ways for the scientific community to identify and prevent the misuse of colour in science, and call for a proactive step away from colour misuse among the community, publishers, and the press.;"colour;misuse;science;pitfall;badpractice";"colour;misuse;science;pitfall;dubious";https://www.nature.com;website;img/article_images/img-L01856.non;2020-10-28;NA;rep;/img/images/geometric-pattern-06.jpg;NA;NA;2020-10-28;2022-07-28;2020-10-28;2020-10-28;;2020-10-28;;;;-44132-0
